OBJECTID,STRATUMA,Shape_Length,Shape_Area,CenterX,CenterY,AreaSQkm
87,08770,14604.280925619500000,13428965.757607851000000,-78.084549110356988,32.772390041856944,13.428965757607852
88,08770,14816.000000009313000,13719616.000017248000000,-78.045412646525023,32.774871289996554,13.719616000017249
89,08770,14815.999999990687000,13719615.999982752000000,-78.006056143086269,32.777000130139157,13.719615999982752
90,08770,14816.000000005588000,13719616.000010349000000,-77.966697500084635,32.779114657249977,13.719616000010349
91,08770,14816.000000001863000,13719616.000003450000000,-77.927336731773508,32.781214870330842,13.719616000003450
92,08770,14815.999999998137000,13719615.999996550000000,-77.887973852410994,32.783300768390127,13.719615999996551
93,08770,14816.000000009313000,13719616.000017248000000,-77.848608876259760,32.785372350442771,13.719616000017249
94,08770,14815.999999998137000,13719615.999996550000000,-77.809241817587079,32.787429615510305,13.719615999996551
95,08770,14816.000000009313000,13719616.000017248000000,-77.769872690664826,32.789472562620837,13.719616000017249
96,08770,14815.999999990687000,13719615.999982752000000,-77.730501509769397,32.791501190809058,13.719615999982752
97,08770,14816.000000009313000,13719616.000017248000000,-77.691128289181648,32.793515499116261,13.719616000017249
98,08770,14815.999999998137000,13719615.999996550000000,-77.651753043186915,32.795515486590297,13.719615999996551
99,08770,14815.999999998137000,13719615.999996550000000,-77.612375786075063,32.797501152285641,13.719615999996551
100,08770,14816.000000001863000,13719616.000003450000000,-77.572996532140266,32.799472495263373,13.719616000003450
101,08770,14816.000000005588000,13719616.000010349000000,-77.533615295681074,32.801429514591163,13.719616000010349
102,08770,14816.000000009313000,13719616.000017248000000,-77.494232091000470,32.803372209343316,13.719616000017249
103,08770,14564.851622926557000,13625223.948911909000000,-77.454979280889120,32.805401926140100,13.625223948911909
104,08770,12131.837222450540000,6313941.432172610400000,-77.421612998571391,32.814027743115140,6.313941432172610
105,08770,1850.525356678702100,134723.839388543940000,-77.394439593576294,32.823778747369843,0.134723839388544
106,08600,5123.002165866542800,1113637.700774319000000,-78.191471789221765,32.812255408624779,1.113637700774319
107,08600,13708.869959692231000,11914363.472458607000000,-78.164110654762723,32.803510370437685,11.914363472458607
108,08600,14816.000000001863000,13719616.000003450000000,-78.126669552959214,32.803982992966731,13.719616000003450
109,08600,14519.422441018127000,13597274.184677297000000,-78.087474242769460,32.806266251676000,13.597274184677298
110,08770,2734.680813967562200,122341.815305455530000,-78.068003020419795,32.792278751971324,0.122341815305456
111,08600,12759.757916350640000,2808964.293724571400000,-78.052035265246317,32.820420471578529,2.808964293724571
112,08770,13490.958171148575000,10910651.706278879000000,-78.046872345788060,32.805161048312542,10.910651706278879
113,08600,1937.303366779848600,146730.904105461170000,-78.026822171150755,32.824988718099121,0.146730904105461
114,08770,14527.245253430247000,13572885.095863493000000,-78.008358733075198,32.810257520189552,13.572885095863493
115,08770,14815.999999998137000,13719615.999996550000000,-77.969180734962222,32.812530125382374,13.719615999996551
116,08770,14815.999999994412000,13719615.999989651000000,-77.929803174695550,32.814631112928836,13.719615999989651
117,08770,14815.999999990687000,13719615.999982752000000,-77.890423500667254,32.816717780255168,13.719615999982752
118,08770,14816.000000001863000,13719616.000003450000000,-77.851041727158133,32.818790126374324,13.719616000003450
119,08770,14815.999999990687000,13719615.999982752000000,-77.811657868453580,32.820848150305849,13.719615999982752
120,08770,14816.000000001863000,13719616.000003450000000,-77.772271938843602,32.822891851075859,13.719616000003450
121,08770,14815.999999983236000,13719615.999968953000000,-77.732883952622743,32.824921227717098,13.719615999968953
122,08770,14816.000000001863000,13719616.000003450000000,-77.693493924090035,32.826936279268885,13.719616000003450
123,08770,14815.999999990687000,13719615.999982752000000,-77.654101867548960,32.828937004777167,13.719615999982752
124,08770,14815.999999990687000,13719615.999982752000000,-77.614707797307574,32.830923403294491,13.719615999982752
125,08770,14815.999999994412000,13719615.999989651000000,-77.575311727678226,32.832895473880015,13.719615999989651
126,08770,14815.999999998137000,13719615.999996550000000,-77.535913672977671,32.834853215599544,13.719615999996551
127,08770,14816.000000001863000,13719616.000003450000000,-77.496513647527081,32.836796627525459,13.719616000003450
128,08770,14815.999999983236000,13719615.999968953000000,-77.457111665651965,32.838725708736796,13.719615999968953
129,08770,14816.000000001863000,13719616.000003450000000,-77.417707741682094,32.840640458319236,13.719616000003450
130,08770,13493.316938899698000,10911052.373913746000000,-77.380784415350348,32.845305180715663,10.911052373913746
131,08770,7861.628357997598000,2511782.099323180000000,-77.349923442176177,32.854950112308252,2.511782099323180
132,08590,2876.832607913761400,351143.995102681740000,-78.231480307415268,32.845733068955333,0.351143995102682
133,08590,9487.086452753346700,4502583.593850228900000,-78.210996772477372,32.843795657810588,4.502583593850229
134,08600,10326.632870669910000,5958022.868314264300000,-78.199826025043421,32.829796946291737,5.958022868314265
135,08590,2819.307412006688100,316131.560598894840000,-78.185744358201063,32.849217240221627,0.316131560598895
136,08600,14378.165735342336000,13403484.439397655000000,-78.168201454495858,32.834890068881180,13.403484439397655
137,08600,14816.000000009313000,13719616.000017248000000,-78.129222113290666,32.837393264403687,13.719616000017249
138,08600,14815.999999998137000,13719615.999996550000000,-78.089836355594500,32.839552319343390,13.719615999996551
139,08600,14816.000000009313000,13719616.000017248000000,-78.050448424272744,32.841697052878295,13.719616000017249
140,08600,13811.326555412410000,11691985.597657710000000,-78.012716204490957,32.845967874807336,11.691985597657711
141,08770,7491.268105834869900,2027630.402325042100000,-78.001497586453169,32.831486861610166,2.027630402325042
142,08600,9217.190019710298700,4277887.014277169500000,-77.980945749909807,32.853841949246835,4.277887014277169
143,08770,13365.750692867054000,9441728.985733179400000,-77.967461331351942,32.842365252434263,9.441728985733180
144,08770,14816.000000001863000,13719616.000003450000000,-77.932271731379700,32.848045314933046,13.719616000003450
145,08770,14815.999999998137000,13719615.999996550000000,-77.892875248404820,32.850132752760459,13.719615999996551
146,08770,14816.000000009313000,13719616.000017248000000,-77.853476663252394,32.852205864171864,13.719616000017249
147,08770,14815.999999998137000,13719615.999996550000000,-77.814075990225973,32.854264648184802,13.719615999996551
148,08770,14816.000000009313000,13719616.000017248000000,-77.774673243633728,32.856309103823428,13.719616000017249
149,08770,14815.999999990687000,13719615.999982752000000,-77.735268437788406,32.858339230118503,13.719615999982752
150,08770,14816.000000009313000,13719616.000017248000000,-77.695861587007201,32.860355026107399,13.719616000017249
151,08770,14815.999999998137000,13719615.999996550000000,-77.656452705611827,32.862356490834124,13.719615999996551
152,08770,14815.999999998137000,13719615.999996550000000,-77.617041807928501,32.864343623349320,13.719615999996551
153,08770,14816.000000001863000,13719616.000003450000000,-77.577628908287792,32.866316422710213,13.719616000003450
154,08770,14816.000000005588000,13719616.000010349000000,-77.538214021024729,32.868274887980697,13.719616000010349
155,08770,14816.000000009313000,13719616.000017248000000,-77.498797160478688,32.870219018231289,13.719616000017249
156,08770,14815.999999990687000,13719615.999982752000000,-77.459378340993425,32.872148812539137,13.719615999982752
157,08770,14816.000000009313000,13719616.000017248000000,-77.419957576916943,32.874064269988082,13.719616000017249
158,08770,14815.999999998137000,13719615.999996550000000,-77.380534882601523,32.875965389668565,13.719615999996551
159,08770,14353.063921614039000,13394790.234289611000000,-77.341526140458043,32.878191559224163,13.394790234289610
160,08770,12064.930699844968000,7172060.293794203500000,-77.305354141430456,32.886849974124999,7.172060293794203
161,08770,4650.901559941195000,915103.944399844970000,-77.277309462862220,32.894089817691814,0.915103944399845
162,08580,621.825123411226290,16403.941398457511000,-78.271517407055327,32.879204133172301,0.016403941398458
163,08580,2609.915803208150500,353188.259503662820000,-78.266523050140606,32.877906903729915,0.353188259503663
164,08590,12038.534902383122000,8218158.024196886500000,-78.243744348799666,32.867835564942077,8.218158024196887
165,08590,14816.000000001863000,13719616.000003450000000,-78.210575409426184,32.866438816906758,13.719616000003450
166,08590,13493.074984445315000,11160765.259409593000000,-78.173795200050293,32.870947370035147,11.160765259409594
167,08600,8015.735679320137900,2558850.740586956500000,-78.159757607330391,32.858509683571256,2.558850740586957
168,08590,7984.740440868798000,2542363.183776123000000,-78.141996176550506,32.881754573367672,2.542363183776123
169,08600,13578.833070832330000,11177252.816241125000000,-78.129452150270481,32.868310407068421,11.177252816241124
170,08600,14815.999999998137000,13719615.999996550000000,-78.092374294361051,32.872961350835190,13.719615999996551
171,08600,14816.000000009313000,13719616.000017248000000,-78.052969550780787,32.875106876955499,13.719616000017249
172,08600,14815.999999990687000,13719615.999982752000000,-78.013562645081166,32.877238075446598,13.719615999982752
173,08600,14488.349401555663000,13543822.884498745000000,-77.974387345890534,32.879543211745364,13.543822884498745
174,08770,2161.561442011674900,175793.115511603710000,-77.956146589353082,32.864871437740028,0.175793115511604
175,08600,12497.107368013962000,8592451.437423139800000,-77.937779181437421,32.887007854216726,8.592451437423140
176,08770,10646.925828744797000,5127164.562580308900000,-77.929652713188659,32.872155475431576,5.127164562580309
177,08600,9218.055470736901000,1991037.634189942200000,-77.902788361386470,32.896541107817356,1.991037634189942
178,08770,13623.355210183390000,11728578.365806609000000,-77.894062850082392,32.881339813009063,11.728578365806609
179,08600,1134.626277744171100,38319.800284135999000,-77.874942705709927,32.900950196838956,0.038319800284136
180,08770,14700.173700799567000,13681296.199733112000000,-77.855860446520609,32.885576829287501,13.681296199733112
181,08770,14815.999999998137000,13719615.999996550000000,-77.816496185564645,32.887679118313670,13.719615999996551
182,08770,14816.000000009313000,13719616.000017248000000,-77.777076607677444,32.889724330031953,13.719616000017249
183,08770,14815.999999990687000,13719615.999982752000000,-77.737654967890407,32.891755207183614,13.719615999982752
184,08770,14816.000000009313000,13719616.000017248000000,-77.698231280538991,32.893771748804049,13.719616000017249
185,08770,14815.999999998137000,13719615.999996550000000,-77.658805559963099,32.895773953935326,13.719615999996551
186,08770,14815.999999998137000,13719615.999996550000000,-77.619377820507225,32.897761821626133,13.719615999996551
187,08770,14816.000000001863000,13719616.000003450000000,-77.579948076520168,32.899735350931813,13.719616000003450
188,08770,14816.000000005588000,13719616.000010349000000,-77.540516342355204,32.901694540914342,13.719616000010349
189,08770,14816.000000009313000,13719616.000017248000000,-77.501082632369972,32.903639390642347,13.719616000017249
190,08770,14815.999999990687000,13719615.999982752000000,-77.461646960926529,32.905569899191121,13.719615999982752
191,08770,14816.000000009313000,13719616.000017248000000,-77.422209342391156,32.907486065642615,13.719616000017249
192,08770,14815.999999998137000,13719615.999996550000000,-77.382769791134407,32.909387889085416,13.719615999996551
193,08770,14816.000000009313000,13719616.000017248000000,-77.343328321531175,32.911275368614795,13.719616000017249
194,08770,14815.999999990687000,13719615.999982752000000,-77.303884947960526,32.913148503332700,13.719615999982752
195,08770,13708.437450085879000,11839302.287594000000000,-77.266479033778396,32.916735294196997,11.839302287594000
196,08770,8366.376864618869100,2788950.365476161700000,-77.235232289553238,32.927272886032398,2.788950365476162
197,08580,11969.457703888595000,6360811.936748206600000,-78.284300058568604,32.900906845050244,6.360811936748207
198,08580,13215.721390548864000,9553111.667707622100000,-78.256901022115102,32.900977656401459,9.553111667707622
199,08590,9687.627611603358700,4166504.332316526200000,-78.242667787986647,32.889987357516070,4.166504332316526
200,08580,4217.493167503166700,544195.924775075170000,-78.228893835346412,32.913441567303366,0.544195924775075
201,08590,14199.716752056394000,13175420.075242173000000,-78.212516320640901,32.899282154340995,13.175420075242172
202,08590,14816.000000005588000,13719616.000010349000000,-78.173750997864502,32.902032720616880,13.719616000010349
203,08590,14455.536908790913000,13524896.075609539000000,-78.134594237433660,32.904413558000194,13.524896075609538
204,08600,2265.412359949646100,194719.924421508160000,-78.116245924885717,32.889928441671380,0.194719924421508
205,08590,11912.957420821584000,6232596.762667341200000,-78.101366786263654,32.913102209890589,6.232596762667341
206,08600,12331.196735167227000,7487019.237343007700000,-78.089542915850913,32.900762668897229,7.487019237343008
207,08590,1406.474165338064300,75341.063549873448000,-78.074593730871257,32.923357125311639,0.075341063549873
208,08600,14597.559721914093000,13644274.936481174000000,-78.055387407970599,32.908432914197931,13.644274936481175
209,08600,14815.999999998137000,13719615.999996550000000,-78.016069104373472,32.910646662132763,13.719615999996551
210,08600,14816.000000013039000,13719616.000024147000000,-77.976643218761410,32.912764315403628,13.719616000024148
211,08600,14816.000000009313000,13719616.000017248000000,-77.937215196898464,32.914867633808647,13.719616000017249
212,08600,14816.000000005588000,13719616.000010349000000,-77.897785053115342,32.916956616348159,13.719616000010349
213,08600,13620.610663364376000,11617466.219739422000000,-77.860163362278811,32.921192271982541,11.617466219739422
214,08770,8580.146539316247100,2102149.780291623900000,-77.848346105718392,32.907089946876489,2.102149780291624
215,08600,7672.988415604211700,2100922.036239192400000,-77.831549335773758,32.931458204380824,2.100922036239192
216,08770,13559.133016159514000,11618693.963771157000000,-77.816634275687463,32.919217431767059,11.618693963771157
217,08770,14816.000000016764000,13719616.000031047000000,-77.779482033621463,32.923137538875842,13.719616000031047
218,08770,14815.999999998137000,13719615.999996550000000,-77.740043545557270,32.925169168088729,13.719615999996551
219,08770,14816.000000016764000,13719616.000031047000000,-77.700603007295683,32.927186456537022,13.719616000031047
220,08770,14816.000000005588000,13719616.000010349000000,-77.661160433194866,32.929189403260821,13.719616000010349
221,08770,14816.000000005588000,13719616.000010349000000,-77.621715837617558,32.931178007306890,13.719616000010349
222,08770,14816.000000009313000,13719616.000017248000000,-77.582269234930891,32.933152267728644,13.719616000017249
223,08770,14816.000000013039000,13719616.000024147000000,-77.542820639506360,32.935112183586149,13.719616000024148
224,08770,14816.000000016764000,13719616.000031047000000,-77.503370065719963,32.937057753946164,13.719616000031047
225,08770,14815.999999998137000,13719615.999996550000000,-77.463917527952034,32.938988977882076,13.719615999996551
226,08770,14816.000000016764000,13719616.000031047000000,-77.424463040587156,32.940905854473975,13.719616000031047
227,08770,14816.000000005588000,13719616.000010349000000,-77.385006618014231,32.942808382808600,13.719616000010349
228,08770,14816.000000016764000,13719616.000031047000000,-77.345548274626466,32.944696561979370,13.719616000031047
229,08770,14815.999999998137000,13719615.999996550000000,-77.306088024821292,32.946570391086425,13.719615999996551
230,08770,14816.000000013039000,13719616.000024147000000,-77.266625883000316,32.948429869236563,13.719616000024148
231,08770,14427.300925318450000,13487510.331994046000000,-77.227467724561322,32.950520293893483,13.487510331994045
232,08770,12285.454568117746000,7955939.596748922000000,-77.190831534843198,32.958445838375795,7.955939596748922
233,08770,6963.520496983242100,1820279.323664257100000,-77.158736415422965,32.966314307926702,1.820279323664257
234,07670,414.913346167144080,8258.185437492415100,-78.795899472586811,32.915784721016294,0.008258185437492
235,08580,9995.281694910929200,4238177.617106385500000,-78.324339707440970,32.934304247051244,4.238177617106386
236,08580,14538.427401816421000,13606088.705229867000000,-78.294474076494339,32.928957748618011,13.606088705229867
237,08580,14815.999999992549000,13719615.999986202000000,-78.255188384549584,32.931041520461932,13.719615999986202
238,08580,14300.868167453325000,12983699.358884595000000,-78.216486184860429,32.934044948191698,12.983699358884595
239,08590,4989.903050961783300,735916.641094707420000,-78.202924420341290,32.919157556411385,0.735916641094707
240,08580,13274.803720489355000,11066498.509106854000000,-78.176829456501892,32.938641603354320,11.066498509106854
241,08590,9042.232059972569900,2653117.490865548600000,-78.174230587685472,32.922066080225228,2.653117490865549
242,08580,11659.679173399596000,7362338.832609050900000,-78.139929346611595,32.944790564278819,7.362338832609051
243,08590,11126.813316835925000,6357277.167384050800000,-78.133376046457812,32.929297945470701,6.357277167384051
244,08580,7249.858814404720800,2120793.841830733700000,-78.107349726440901,32.951761995921366,2.120793841830734
245,08590,13857.922004680522000,11598822.158141669000000,-78.095647638032105,32.937581596811654,11.598822158141669
246,08590,13280.756867040336000,10257723.892993776000000,-78.061239575896522,32.945113733016512,10.257723892993775
247,08600,9370.819187818480700,3461892.106999324600000,-78.048472780282779,32.932459271820434,3.461892106999325
248,08590,5936.815638058309600,1401582.794175474700000,-78.032234473434116,32.955795246391148,1.401582794175475
249,08600,13838.220930522730000,12318033.205783129000000,-78.017023619773028,32.942717576770512,12.318033205783129
250,08600,14815.999999992549000,13719615.999986202000000,-77.979134982208905,32.946171671167384,13.719615999986202
251,08600,14815.999999988824000,13719615.999979302000000,-77.939690111176745,32.948275769019148,13.719615999979302
252,08600,14815.999999985099000,13719615.999972403000000,-77.900243115495599,32.950365525773613,13.719615999972403
253,08600,14815.999999996275000,13719615.999993101000000,-77.860794009518997,32.952440940435679,13.719615999993101
254,08600,14308.871347281180000,13281135.486300021000000,-77.821878713763596,32.954959955901195,13.281135486300021
255,08770,3385.163423023214800,438480.513672382570000,-77.805110155652315,32.940642274023652,0.438480513672383
256,08600,12256.047977505896000,8439003.182135561500000,-77.784351407243406,32.962548923315190,8.439003182135561
257,08770,10580.537250584635000,5280612.817857539300000,-77.777954714797843,32.946959409492862,5.280612817857540
258,08600,8028.704689500099400,2328727.862507894600000,-77.752183325368321,32.970245996375866,2.328727862507895
259,08770,13655.470485006635000,11390888.137450710000000,-77.740440889707713,32.956196627517791,11.390888137450711
260,08770,14815.999999996275000,13719615.999993101000000,-77.702976769892032,32.960599158490488,13.719615999993101
261,08770,14815.999999985099000,13719615.999972403000000,-77.663517327903591,32.962602847996685,13.719615999972403
262,08770,14815.999999985099000,13719615.999972403000000,-77.624055861837732,32.964592189579534,13.719615999972403
263,08770,14815.999999988824000,13719615.999979302000000,-77.584592386079862,32.966567182290525,13.719615999979302
264,08770,14815.999999992549000,13719615.999986202000000,-77.545126915019850,32.968527825187820,13.719615999986202
265,08770,14815.999999996275000,13719615.999993101000000,-77.505659463051970,32.970474117336259,13.719615999993101
266,08770,14815.999999977648000,13719615.999958605000000,-77.466190044574901,32.972406057807369,13.719615999958604
267,08770,14815.999999996275000,13719615.999993101000000,-77.426718673991601,32.974323645679341,13.719615999993101
268,08770,14815.999999985099000,13719615.999972403000000,-77.387245365709319,32.976226880037075,13.719615999972403
269,08770,14815.999999996275000,13719615.999993101000000,-77.347770134139623,32.978115759972169,13.719615999993101
270,08770,14815.999999977648000,13719615.999958605000000,-77.308292993698302,32.979990284582890,13.719615999958604
271,08770,14815.999999992549000,13719615.999986202000000,-77.268813958805367,32.981850452974228,13.719615999986202
272,08770,14815.999999988824000,13719615.999979302000000,-77.229333043884949,32.983696264257887,13.719615999979302
273,08770,14815.999999985099000,13719615.999972403000000,-77.189850263365429,32.985527717552245,13.719615999972403
274,08770,14362.187970523108000,13390629.904565686000000,-77.150784252166133,32.987690196414057,13.390629904565687
275,08770,11917.684292910737000,7193152.321077656900000,-77.114968686505790,32.996030639783704,7.193152321077657
276,08770,2718.716011424642600,303263.048784404640000,-77.089088180133373,33.004702275476234,0.303263048784405
277,07670,11733.705837037942000,7098071.693930338100000,-78.802984021475666,32.936763213444365,7.098071693930338
278,07670,6890.887569372494000,1821865.242365479500000,-78.785982415087233,32.942263793779794,1.821865242365480
279,08580,7712.919913222420300,2523107.245478962100000,-78.364434761290013,32.967761384002642,2.523107245478962
280,08580,14152.361283755230000,13070638.668936040000000,-78.335941892803518,32.960676370299019,13.070638668936040
281,08580,14815.999999990687000,13719615.999982752000000,-78.297244452223168,32.962221647076262,13.719615999982752
282,08580,14816.000000005588000,13719616.000010349000000,-78.257800253551409,32.964441259630611,13.719616000010349
283,08580,14816.000000001863000,13719616.000003450000000,-78.218353812693465,32.966646534063614,13.719616000003450
284,08580,14815.999999998137000,13719615.999996550000000,-78.178905143982888,32.968837469325088,13.719615999996551
285,08580,14816.000000009313000,13719616.000017248000000,-78.139454261758075,32.971014064371431,13.719616000017249
286,08580,14397.199928627921000,13460288.505512599000000,-78.100346280289713,32.973444449819986,13.460288505512599
287,08590,2531.319687433181100,259327.494483952000000,-78.082089169639517,32.959273536181449,0.259327494483952
288,08580,11944.267617820191000,7286630.473437507600000,-78.064836080464787,32.981962851764898,7.286630473437508
289,08590,11846.104870703432000,6432985.526579739500000,-78.055686133737169,32.967804498195477,6.432985526579739
290,08580,2999.230261976294500,338926.279446999080000,-78.038222978497558,32.991341899022203,0.338926279446999
291,08590,13651.857024224673000,12556859.278283084000000,-78.021585875686725,32.977943377856640,12.556859278283083
292,08600,4544.296751754161100,823830.442252670300000,-78.006456149288155,32.964355831014373,0.823830442252670
293,08590,11650.215476682903000,7323240.588583568100000,-77.984924300305423,32.986693904375990,7.323240588583568
294,08600,11305.994452775016000,6396375.411426780700000,-77.977855450973038,32.971428358832888,6.396375411426781
295,08590,6159.472370269926600,1350357.818232313000000,-77.954192655643325,32.994483464503631,1.350357818232313
296,08600,13956.191464674877000,12369258.181771137000000,-77.940854121539033,32.980284681242821,12.369258181771137
297,08600,14815.999999998137000,13719615.999996550000000,-77.902703288171736,32.983772432525555,13.719615999996551
298,08600,14816.000000009313000,13719616.000017248000000,-77.863237313228268,32.985848617402354,13.719616000017249
299,08600,14815.999999998137000,13719615.999996550000000,-77.823769239650659,32.987910453954143,13.719615999996551
300,08600,14816.000000009313000,13719616.000017248000000,-77.784299081820038,32.989957941197119,13.719616000017249
301,08600,14599.334088360170000,13634108.134474132000000,-77.744943909212040,32.992085264960089,13.634108134474133
302,08770,1578.612248971338200,85507.865508618590000,-77.726169896794318,32.977009950900381,0.085507865508619
303,08600,13016.336643667695000,9908652.263115154600000,-77.707567392792939,32.998213312993620,9.908652263115155
304,08770,9853.672321572703400,3810963.736902093500000,-77.699593370140690,32.983080256115663,3.810963736902094
305,08600,9269.452405766440300,3334486.944990413300000,-77.673859950454059,33.006669926146117,3.334486944990413
306,08770,13426.489932981178000,10385129.055006137000000,-77.663312586606025,32.992592966969731,10.385129055006137
307,08770,14815.999999998137000,13719615.999996550000000,-77.626397895750344,32.998004377638182,13.719615999996551
308,08770,14816.000000001863000,13719616.000003450000000,-77.586917532531416,32.999980103813442,13.719616000003450
309,08770,14816.000000005588000,13719616.000010349000000,-77.547435171441620,33.001941474917174,13.719616000010349
310,08770,14816.000000009313000,13719616.000017248000000,-77.507950826893619,33.003888490012322,13.719616000017249
311,08770,14815.999999990687000,13719615.999982752000000,-77.468464513304468,33.005821148168515,13.719615999982752
312,08770,14816.000000009313000,13719616.000017248000000,-77.428976245095470,33.007739448462068,13.719616000017249
313,08770,14815.999999998137000,13719615.999996550000000,-77.389486036692261,33.009643389976020,13.719615999996551
314,08770,14816.000000009313000,13719616.000017248000000,-77.349993902524830,33.011532971800129,13.719616000017249
315,08770,14815.999999990687000,13719615.999982752000000,-77.310499857027366,33.013408193030841,13.719615999982752
316,08770,14816.000000005588000,13719616.000010349000000,-77.271003914638300,33.015269052771295,13.719616000010349
317,08770,14816.000000001863000,13719616.000003450000000,-77.231506089800163,33.017115550131386,13.719616000003450
318,08770,14815.999999998137000,13719615.999996550000000,-77.192006396959783,33.018947684227733,13.719615999996551
319,08770,14816.000000009313000,13719616.000017248000000,-77.152504850567993,33.020765454183646,13.719616000017249
320,08770,14815.999999998137000,13719615.999996550000000,-77.113001465079776,33.022568859129187,13.719615999996551
321,08770,13101.715154907677000,9596746.673454834100000,-77.077989293442400,33.027468866263263,9.596746673454835
322,08770,2147.708455286891900,207486.849029753010000,-77.052510405683080,33.039991554490342,0.207486849029753
323,07670,8760.951489872430100,3119846.331791922000000,-78.840300512747319,32.971347556377516,3.119846331791922
324,07670,14505.484418417374000,13571365.480019307000000,-78.812473974157754,32.965621027899601,13.571365480019306
325,07670,12169.467380539872000,7554419.752541711600000,-78.781822879763439,32.969229148436817,7.554419752541712
326,08580,5412.452486473749600,1242190.934746923400000,-78.404552092278578,33.001222400033818,1.242190934746923
327,08580,13763.376597394206000,12086617.536295157000000,-78.377033739713312,32.992694874286492,12.086617536295156
328,08580,14816.000000009313000,13719616.000017248000000,-78.339334213310394,32.993383778689299,13.719616000017249
329,08580,14815.999999990687000,13719615.999982752000000,-78.299875418733748,32.995618557400185,13.719615999982752
330,08580,14816.000000005588000,13719616.000010349000000,-78.260414364739916,32.997838993816956,13.719616000010349
331,08580,14816.000000001863000,13719616.000003450000000,-78.220951065675635,33.000045086880604,13.719616000003450
332,08580,14815.999999998137000,13719615.999996550000000,-78.181485535892719,33.002236835538802,13.719615999996551
333,08580,14816.000000009313000,13719616.000017248000000,-78.142017789747754,33.004414238745859,13.719616000017249
334,08580,14815.999999998137000,13719615.999996550000000,-78.102547841602288,33.006577295462662,13.719615999996551
335,08580,14816.000000009313000,13719616.000017248000000,-78.063075705822726,33.008726004656786,13.719616000017249
336,08580,13489.947818050161000,11134281.221634764000000,-78.026204817255689,33.013234832476186,11.134281221634764
337,08590,7959.046953255311600,2585334.778347988100000,-78.012388114011969,33.000635727033249,2.585334778347988
338,08580,7087.845873274733100,2008643.593317958300000,-77.996067840284994,33.024142693091221,2.008643593317959
339,08590,13658.653748421821000,11710972.406692391000000,-77.982076266776545,33.011066198011065,11.710972406692392
340,08590,14315.395038735649000,13302028.505437745000000,-77.945156983810421,33.015524054918977,13.302028505437745
341,08600,3404.423194392180900,417587.494565704490000,-77.928378654358667,33.001144809408046,0.417587494565704
342,08590,12101.101169012989000,7802352.167145079000000,-77.908462306103331,33.023655247957208,7.802352167145079
343,08600,10974.478717025873000,5917263.832851471400000,-77.900818152155452,33.008635405587192,5.917263832851472
344,08590,6751.394022480667400,1593283.827721810900000,-77.877050991080239,33.031762810210132,1.593283827721811
345,08600,13864.014979827301000,12126332.172295438000000,-77.864188860610312,33.017611155023395,12.126332172295438
346,08600,14815.999999998137000,13719615.999996550000000,-77.826197755949593,33.021316904867284,13.719615999996551
347,08600,14816.000000009313000,13719616.000017248000000,-77.786710709390746,33.023365153053525,13.719616000017249
348,08600,14815.999999990687000,13719615.999982752000000,-77.747221590299745,33.025399045697320,13.719615999982752
349,08600,14816.000000009313000,13719616.000017248000000,-77.707730413085159,33.027418581826225,13.719616000017249
350,08600,14721.830633356310000,13705023.694261942000000,-77.668258601995717,33.029440220667382,13.705023694261943
351,08770,619.832383076734690,14592.305734607602000,-77.648158250061300,33.014056996145335,0.014592305734608
352,08600,13015.951381854080000,9343307.902264740300000,-77.631874621834385,33.035911663916231,9.343307902264741
353,08770,10330.757707882040000,4376308.097731810100000,-77.622053290194444,33.021813118715436,4.376308097731810
354,08600,6611.091022113877400,1780240.978605122800000,-77.601356647879683,33.045052067314586,1.780240978605123
355,08770,13768.999595409798000,11939375.021398326000000,-77.587438514479345,33.031652694465123,11.939375021398327
356,08770,14816.000000005588000,13719616.000010349000000,-77.549745411322050,33.035353141978177,13.719616000010349
357,08770,14816.000000009313000,13719616.000017248000000,-77.510244159776917,33.037300881180165,13.719616000017249
358,08770,14815.999999990687000,13719615.999982752000000,-77.470740936654309,33.039234258173167,13.719615999982752
359,08770,14816.000000009313000,13719616.000017248000000,-77.431235756393946,33.041153272031629,13.719616000017249
360,08770,14815.999999998137000,13719615.999996550000000,-77.391728633439882,33.043057921836734,13.719615999996551
361,08770,14816.000000009313000,13719616.000017248000000,-77.352219582240508,33.044948206676381,13.719616000017249
362,08770,14815.999999990687000,13719615.999982752000000,-77.312708617248504,33.046824125645159,13.719615999982752
363,08770,14816.000000005588000,13719616.000010349000000,-77.273195752920671,33.048685677844418,13.719616000010349
364,08770,14816.000000001863000,13719616.000003450000000,-77.233681003718075,33.050532862382205,13.719616000003450
365,08770,14815.999999998137000,13719615.999996550000000,-77.194164384105946,33.052365678373356,13.719615999996551
366,08770,14816.000000009313000,13719616.000017248000000,-77.154645908553604,33.054184124939418,13.719616000017249
367,08770,14815.999999998137000,13719615.999996550000000,-77.115125591534564,33.055988201208656,13.719615999996551
368,08770,14816.000000009313000,13719616.000017248000000,-77.075603447526305,33.057777906316140,13.719616000017249
369,08770,10988.252536792972000,5858049.004336211800000,-77.046507045810827,33.062603154194960,5.858049004336212
370,07660,3619.309535364430300,532433.072627503420000,-78.878800736861194,33.007925172272714,0.532433072627503
371,07660,11888.194133702755000,8800571.663911268100000,-78.855896784860548,33.001635419893397,8.800571663911269
