"FID_1,N,9,0","Id,N,6,0","FID_2,N,9,0","AREA,N,13,11","PERIMETER,N,13,11","AREA_KM2,N,19,11","PERIMETER_,N,19,11","STRATUM,N,14,0","STATION,C,8","LONGITUDE,N,19,11","LATITUDE,N,19,11"
100391,0,9011,11042400,16143,11.042315,16.1428935547,121,190-133,-154.344298334,58.0245948511
100401,0,9012,25109800,20053.3,25.109806,20.0532675781,121,197-133,-153.715584732,58.0247443367
100392,0,9013,14071700,17292,14.071727,17.2920136719,232,190-133,-154.281427892,58.0247510483
100393,0,9014,25263000,20112.6,25.263092,20.1126035156,232,191-133,-154.218556945,58.0248758574
100399,0,9015,25267600,20114.4,25.267736,20.1144023438,121,196-133,-153.84132698,58.0249655494
100400,0,9015,25267600,20114.4,25.267736,20.1144023438,121,196-133,-153.778455657,58.0248706373
100394,0,9016,25114300,20055,25.114448,20.0550644531,232,192-133,-154.155685606,58.0249692781
100398,0,9017,21578900,18532.2,21.57896,18.5322636719,121,195-133,-153.904198587,58.0250290729
100395,0,9019,25114400,20055,25.114438,20.0550605469,232,193-133,-154.092813988,58.0250313101
100396,0,9019,25114400,20055,25.114438,20.0550605469,232,193-133,-154.029942204,58.0250619533
100397,0,9021,20028400,18299.6,20.028312,18.29959375,232,194-133,-153.967070366,58.0250612076
100449,0,9022,25088200,20043.6,25.088086,20.0435488281,130,234-132,-150.700452177,57.9817944533
100450,0,9022,25088200,20043.6,25.088086,20.0435488281,130,234-132,-150.637738368,57.9801321278
100472,0,9024,11693400,14700.2,11.693444,14.7002949219,330,251-131,-149.259748721,57.9356576855
100698,0,9026,25100500,20041,25.100486,20.0409824219,150,417-102,-135.533759422,56.6252173034
100448,0,9027,25245900,20104.8,25.245834,20.1047460937,130,233-132,-150.763171877,57.9834255025
100470,0,9029,20632300,18585.5,20.632356,18.5854609375,330,250-131,-149.384869567,57.9403248573
100471,0,9029,20632300,18585.5,20.632356,18.5854609375,330,250-131,-149.322304986,57.9380068528
100447,0,9031,21924000,18860.8,21.923942,18.860796875,130,232-132,-150.825897355,57.9850252713
100476,0,9032,12207100,15341.7,12.207178,15.3416396484,430,254-131,-149.009609004,57.9259495117
100445,0,9033,15267500,15762.4,15.267584,15.7624082031,130,231-132,-150.951365205,57.9881309512
100446,0,9033,15267500,15762.4,15.267584,15.7624082031,130,231-132,-150.888628502,57.9865937556
100469,0,9035,19941900,19316.4,19.94184,19.31634375,330,249-131,-149.447442354,57.942611693
100002,0,9036,25099400,20040.8,25.099544,20.0408476563,50,420-101,-135.318220088,56.5566425504
100702,0,9036,25099400,20040.8,25.099544,20.0408476563,50,420-101,-135.301453511,56.5885395162
100692,0,9037,20475300,18190.9,20.475234,18.1908378906,250,413-103,-135.883088532,56.6793923301
99744,0,9039,24661900,19915.1,24.661892,19.9151679688,31,230-132,-151.016927649,57.9565130365
100444,0,9039,24661900,19915.1,24.661892,19.9151679688,31,230-132,-151.014107354,57.9896368542
99743,0,9045,25088100,20043.6,25.088066,20.0435410156,31,229-132,-151.079616019,57.9579862909
100443,0,9045,25088100,20043.6,25.088066,20.0435410156,31,229-132,-151.076854837,57.9911114605
99741,0,9049,25092800,20045.4,25.092702,20.0453398438,31,228-132,-151.205008273,57.9608389805
99742,0,9049,25092800,20045.4,25.092702,20.0453398438,31,228-132,-151.142309597,57.9594282735
100441,0,9049,25092800,20045.4,25.092702,20.0453398438,31,228-132,-151.202365361,57.9939667683
100442,0,9049,25092800,20045.4,25.092702,20.0453398438,31,228-132,-151.139607543,57.9925547665
99768,0,9050,18784800,17511.1,18.784842,17.5110703125,134,248-131,-149.514257001,57.9117845201
100468,0,9050,18784800,17511.1,18.784842,17.5110703125,134,248-131,-149.510023237,57.9448673542
99767,0,9051,25248800,20105.3,25.248792,20.1052910156,134,247-131,-149.576787206,57.9140069673
100466,0,9051,25248800,20105.3,25.248792,20.1052910156,134,247-131,-149.635208857,57.9492851293
100467,0,9051,25248800,20105.3,25.248792,20.1052910156,134,247-131,-149.572612108,57.9470918349
99740,0,9053,25246000,20104.8,25.245874,20.1047617188,31,227-132,-151.267711934,57.9622184082
100440,0,9053,25246000,20104.8,25.245874,20.1047617188,31,227-132,-151.265128178,57.9953474623
99996,0,9054,25248800,20100.7,25.24871,20.1006933594,150,416-102,-135.666573733,56.6114451148
99997,0,9054,25248800,20100.7,25.24871,20.1006933594,150,416-102,-135.608442288,56.6023813948
100697,0,9054,25248800,20100.7,25.24871,20.1006933594,150,416-102,-135.591908702,56.6343166952
100410,0,9055,11258300,14823.8,11.258297,14.8237832031,35,204-133,-153.149782862,58.0221952344
100382,0,9056,12902500,14433.8,12.902564,14.4338242188,20,183-133,-154.910091027,58.0217767059
99765,0,9057,25090900,20044,25.090992,20.044,134,246-131,-149.701871074,57.918358382
99766,0,9057,25090900,20044,25.090992,20.044,134,246-131,-149.639325267,57.9161982565
100465,0,9057,25090900,20044,25.090992,20.044,134,246-131,-149.697813373,57.9514472319
99739,0,9058,25088000,20043.5,25.088006,20.0435175781,31,226-132,-151.33042047,57.9635665531
100439,0,9058,25088000,20043.5,25.088006,20.0435175781,31,226-132,-151.327895884,57.9966968449
100474,0,9060,11227200,14446.6,11.227169,14.44665625,430,253-131,-149.134661576,57.9308658872
100475,0,9060,11227200,14446.6,11.227169,14.44665625,430,253-131,-149.072130914,57.9284232684
99738,0,9061,25092600,20045.3,25.092682,20.0453320312,31,225-132,-151.393133769,57.9648834117
100437,0,9061,25092600,20045.3,25.092682,20.0453320312,31,225-132,-151.453445515,57.9993016618
100438,0,9061,25092600,20045.3,25.092682,20.0453320312,31,225-132,-151.390668367,57.9980149125
100464,0,9064,8321580,13985.8,8.3216665,13.9859111328,134,245-131,-149.760425547,57.953578137
100473,0,9065,10852800,14096.6,10.852845,14.0966220703,430,252-131,-149.197200881,57.9332773616
100006,0,9067,15033100,21009.4,15.03307,21.0094277344,50,423-100,-135.086568355,56.5195483776
99736,0,9068,25092800,20045.4,25.092714,20.0453457031,31,224-132,-151.518574212,57.9674232563
99737,0,9068,25092800,20045.4,25.092714,20.0453457031,31,224-132,-151.45585172,57.9661689805
100436,0,9068,25092800,20045.4,25.092714,20.0453457031,31,224-132,-151.516227216,58.0005570893
99769,0,9070,5150670,10123.5,5.150653,10.1234667969,230,249-131,-149.45173476,57.9095309206
99764,0,9071,16772300,17737.3,16.772401,17.7372910156,230,245-131,-149.764424517,57.9204873383
99735,0,9073,25092900,20045.4,25.092752,20.045359375,31,223-132,-151.581301133,57.9686462357
99763,0,9074,25248900,20105.3,25.248856,20.1053144531,230,244-131,-149.826985487,57.9225851199
99734,0,9076,14290300,18849.3,14.290258,18.8492480469,31,222-132,-151.644032372,57.9698379156
99761,0,9079,25091100,20044.1,25.091048,20.0440214844,230,243-131,-149.952129569,57.9266871372
99762,0,9079,25091100,20044.1,25.091048,20.0440214844,230,243-131,-149.889553874,57.9246517213
100005,0,9080,20412700,20534.7,20.412686,20.5346210938,50,422-100,-135.144437188,56.5288637655
99733,0,9081,15395200,16164.9,15.395157,16.1648554688,130,221-132,-151.706767817,57.9709982929
99731,0,9083,19520400,18492.8,19.5203,18.4927011719,130,220-132,-151.83225088,57.9732251276
99995,0,9084,21399700,18360.9,21.399768,18.3608984375,150,415-102,-135.724734022,56.6204807723
99760,0,9085,25095700,20045.8,25.095652,20.0458105469,230,242-131,-150.01471246,57.9286913623
99730,0,9088,25245900,20104.8,25.245838,20.1047480469,130,219-132,-151.894998274,57.9742915792
99728,0,9090,25092700,20045.3,25.092718,20.0453457031,130,218-132,-152.020504231,57.9763305372
99729,0,9090,25092700,20045.3,25.092718,20.0453457031,130,218-132,-151.957749428,57.9753267167
99991,0,9091,9255670,15648.3,9.255761,15.6482958984,450,412-103,-135.957662265,56.6563423818
99759,0,9093,25095700,20045.8,25.095666,20.0458164063,230,241-131,-150.077302439,57.9306643916
99727,0,9094,25088000,20043.5,25.088096,20.0435527344,130,217-132,-152.083262569,57.9773030382
99778,0,9095,18121800,17651.4,18.121814,17.6514179688,530,256-130,-148.889411006,57.8878476581
99779,0,9095,18121800,17651.4,18.121814,17.6514179688,530,256-130,-148.826974408,57.8852828686
99745,0,9096,9820410,14348.7,9.820483,14.3488310547,31,231-132,-150.954244597,57.9550085141
99726,0,9097,25245800,20104.7,25.245888,20.1047675781,130,216-132,-152.146024333,57.9782442172
99758,0,9099,13208800,15598.3,13.208758,15.5982265625,230,240-131,-150.139899396,57.9326062197
99725,0,9102,18247700,18375.3,18.247642,18.3752949219,130,215-132,-152.208789408,57.9791540718
99999,0,9103,25095300,19987,25.095356,19.98696875,150,418-101,-135.492266202,56.5841698463
100000,0,9103,25095300,19987,25.095356,19.98696875,150,418-101,-135.434221695,56.5750220575
100001,0,9105,13422500,16979.6,13.42251,16.979609375,150,419-101,-135.376206301,56.5658462855
99757,0,9107,11882400,14874.6,11.882338,14.8745664063,130,240-131,-150.20250322,57.9345168418
99777,0,9110,24968500,19787.5,24.968636,19.7876113281,530,255-130,-148.951856657,57.890381357
99723,0,9111,22230200,18958.6,22.23004,18.9585332031,30,214-132,-152.334329051,57.9808797979
99756,0,9112,25248700,20105.3,25.248784,20.1052871094,130,239-131,-150.265113801,57.9363962529
99722,0,9113,22700300,24168.7,22.70031,24.1686328125,30,213-132,-152.397103393,57.9816956651
99720,0,9115,24095900,22389.7,24.096042,22.3897324219,30,212-132,-152.522660561,57.983233397
99721,0,9115,24095900,22389.7,24.096042,22.3897324219,30,212-132,-152.459880601,57.9824801988
99719,0,9116,25088000,20043.5,25.088058,20.0435371094,30,211-132,-152.585443162,57.9839552577
99755,0,9118,25095600,20045.8,25.095628,20.0458007813,130,238-131,-150.327731029,57.9382444481
100004,0,9119,16048600,18081,16.048506,18.0809589844,50,421-100,-135.202335465,56.5381512703
99776,0,9121,24911900,19778.9,24.912108,19.7789707031,530,254-130,-149.014311253,57.8928839588
99718,0,9123,25092700,20045.4,25.092658,20.0453222656,30,210-132,-152.648228293,57.9846457791
99717,0,9129,11774000,18576.6,11.773917,18.5764121094,30,209-132,-152.71101584,57.9853049593
99716,0,9130,5244330,9375.3,5.244374,9.3752910156,35,209-132,-152.773805692,57.9859327967
99994,0,9131,18946300,18297.6,18.946364,18.2976328125,250,414-102,-135.782923089,56.6294883474
99992,0,9132,3756310,10562.3,3.756367,10.5623203125,351,413-103,-135.899387278,56.6474191718
99053,0,9133,25091200,20044.1,25.09112,20.0440507813,130,237-131,-150.456330263,57.9087358101
99753,0,9133,25091200,20044.1,25.09112,20.0440507813,130,237-131,-150.452984985,57.9418471719
99754,0,9133,25091200,20044.1,25.09112,20.0440507813,130,237-131,-150.390354794,57.9400614227
99714,0,9137,19584300,30032.8,19.584188,30.0328671875,35,207-132,-152.899391861,57.9870944363
99774,0,9138,21297900,18629.3,21.29798,18.6292558594,530,253-130,-149.139246847,57.8977958453
99775,0,9138,21297900,18629.3,21.29798,18.6292558594,530,253-130,-149.076774686,57.895355457
98980,0,9142,6834540,13891.1,6.8345425,13.8911826172,20,181-132,-155.033850497,57.9544994931
99681,0,9144,15567200,17971.5,15.56716,17.9714824219,20,182-132,-154.972030133,57.9881537802
99052,0,9146,25248900,20105.4,25.248832,20.1053066406,130,236-131,-150.518907915,57.9104887242
99752,0,9146,25248900,20105.4,25.248832,20.1053066406,130,236-131,-150.515621492,57.9436016911
99683,0,9147,6423950,13145.1,6.4238515,13.1450771484,20,183-132,-154.846428961,57.9890616495
99011,0,9149,20660600,20826.5,20.660544,20.8264472656,35,205-132,-153.088647456,57.9554475888
99711,0,9149,20660600,20826.5,20.660544,20.8264472656,35,205-132,-153.087785596,57.988601786
99710,0,9151,21050400,19154.4,21.050424,19.1544023438,35,204-132,-153.15058692,57.9890415346
99684,0,9152,15650400,16932.9,15.650398,16.933,20,184-132,-154.783626048,57.9894685558
99709,0,9153,7571770,15141.2,7.571729,15.1411943359,35,203-132,-153.213389764,57.9894499306
98985,0,9154,24643700,19332.8,24.643722,19.3327792969,20,185-132,-154.720140669,57.9566887711
99685,0,9154,24643700,19332.8,24.643722,19.3327792969,20,185-132,-154.720821733,57.9898441083
99007,0,9155,20879000,22000.9,20.87887,22.0008613281,35,202-132,-153.33962411,57.957017022
99008,0,9155,20879000,22000.9,20.87887,22.0008613281,35,202-132,-153.276877898,57.9566716516
99707,0,9155,20879000,22000.9,20.87887,22.0008613281,35,202-132,-153.33899956,57.9901726607
99715,0,9157,10898500,19715.7,10.898455,19.7155605469,35,208-132,-152.836597736,57.9865292895
99686,0,9159,10492500,13915.8,10.492497,13.9157988281,20,186-132,-154.658016129,57.9901883061
99773,0,9160,18187200,17315.1,18.18716,17.3151445312,530,252-130,-149.201727627,57.9002051174
99006,0,9162,25008500,19809.9,25.008552,19.8099042969,35,201-132,-153.402371502,57.9573310657
99706,0,9162,25008500,19809.9,25.008552,19.8099042969,35,201-132,-153.401806288,57.9904869929
98986,0,9163,14071900,17671.7,14.071999,17.6717324219,121,186-132,-154.657394398,57.9570326531
99687,0,9163,14071900,17671.7,14.071999,17.6717324219,121,186-132,-154.595209348,57.9905011484
99688,0,9164,15411400,17014.5,15.411398,17.0145292969,121,187-132,-154.532401502,57.9907826342
99051,0,9165,25095700,20045.8,25.095624,20.0457988281,130,235-131,-150.581491754,57.9122104323
99751,0,9165,25095700,20045.8,25.095624,20.0457988281,130,235-131,-150.578264204,57.9453249757
99705,0,9166,19488600,21450,19.488576,21.4500605469,35,200-132,-153.464614086,57.9907699687
99689,0,9167,11330800,14347,11.330848,14.3470722656,121,188-132,-154.469592703,57.9910327629
99003,0,9168,22419100,18750.5,22.419242,18.7505371094,35,199-132,-153.59061963,57.9580852283
99004,0,9168,22419100,18750.5,22.419242,18.7505371094,35,199-132,-153.527869373,57.9578651696
99704,0,9168,22419100,18750.5,22.419242,18.7505371094,35,199-132,-153.527422842,57.9910215873
99703,0,9169,2824710,7964.72,2.8247765,7.9648007813,121,199-132,-153.590232443,57.9912418483
99690,0,9170,5535730,11446.5,5.5357035,11.4465800781,121,189-132,-154.406783065,57.9912515338
99298,0,9171,25099600,20040.9,25.099734,20.040921875,150,417-101,-135.566891109,56.5613585197
99299,0,9171,25099600,20040.9,25.099734,20.040921875,150,417-101,-135.508864161,56.552246367
99998,0,9171,25099600,20040.9,25.099734,20.040921875,150,417-101,-135.550339755,56.5932896321
99002,0,9172,21340900,18351.2,21.340972,18.3512421875,121,198-132,-153.653370617,57.9582739576
99702,0,9172,21340900,18351.2,21.340972,18.3512421875,121,198-132,-153.653042777,57.9914307508
98990,0,9173,19556600,18640.6,19.5566,18.6405976563,232,189-132,-154.406398698,57.958094905
98991,0,9174,25092700,20045.3,25.092722,20.0453476563,232,190-132,-154.343647678,57.9582821455
98992,0,9174,25092700,20045.3,25.092722,20.0453476563,232,190-132,-154.280896045,57.958438056
99691,0,9174,25092700,20045.3,25.092722,20.0453476563,232,190-132,-154.343972699,57.9914389463
99692,0,9174,25092700,20045.3,25.092722,20.0453476563,232,190-132,-154.281161717,57.991595
99001,0,9175,25086200,20014.3,25.086232,20.0143085937,121,197-132,-153.716122223,57.9584313567
99701,0,9175,25086200,20014.3,25.086232,20.0143085937,121,197-132,-153.715853732,57.9915882946
98993,0,9176,25241300,20103,25.24122,20.1029570313,232,191-132,-154.218143911,57.958562636
99693,0,9176,25241300,20103,25.24122,20.1029570313,232,191-132,-154.218350232,57.9917196944
98999,0,9177,25246000,20104.8,25.24586,20.1047558594,121,196-132,-153.841626845,57.9586521633
99000,0,9177,25246000,20104.8,25.24586,20.1047558594,121,196-132,-153.778874337,57.9585574254
99699,0,9177,25246000,20104.8,25.24586,20.1047558594,121,196-132,-153.841477054,57.991809304
99700,0,9177,25246000,20104.8,25.24586,20.1047558594,121,196-132,-153.778665195,57.9917144791
98994,0,9178,25092800,20045.4,25.092704,20.0453398438,232,192-132,-154.155391387,57.9586558851
99694,0,9178,25092800,20045.4,25.092704,20.0453398438,232,192-132,-154.155538357,57.9918130293
98998,0,9179,25092800,20045.4,25.09272,20.0453476563,121,195-132,-153.904379636,57.9587155701
99698,0,9179,25092800,20045.4,25.09272,20.0453476563,121,195-132,-153.904289197,57.9918727691
98995,0,9180,24017800,19471.1,24.017676,19.4710117187,232,193-132,-154.092638585,57.9587178033
98996,0,9180,24017800,19471.1,24.017676,19.4710117187,232,193-132,-154.029885618,57.9587483902
99695,0,9180,24017800,19471.1,24.017676,19.4710117187,232,193-132,-154.092726204,57.9918750043
99696,0,9180,24017800,19471.1,24.017676,19.4710117187,232,193-132,-154.029913884,57.9919056193
98997,0,9181,23141300,18859.5,23.14139,18.8595449219,121,194-132,-153.967132598,57.9587476458
99697,0,9181,23141300,18859.5,23.14139,18.8595449219,121,194-132,-153.967101511,57.9919048742
99049,0,9183,24450400,19439.9,24.450594,19.4399160156,130,234-131,-150.706677556,57.9155602122
99050,0,9183,24450400,19439.9,24.450594,19.4399160156,130,234-131,-150.644081672,57.9139009297
99749,0,9183,24450400,19439.9,24.450594,19.4399160156,130,234-131,-150.703567803,57.9486778237
99750,0,9183,24450400,19439.9,24.450594,19.4399160156,130,234-131,-150.640913012,57.9470170214
99772,0,9184,21226800,18869.6,21.226896,18.8696425781,530,251-130,-149.264216917,57.902583267
99748,0,9185,15667200,16650.8,15.667195,16.6507734375,130,233-131,-150.766228469,57.9503073783
100003,0,9187,9921640,15517,9.921588,15.5170419922,50,420-100,-135.26026312,56.5474108719
99771,0,9189,11897600,16314,11.897645,16.3140097656,430,250-130,-149.326714609,57.9049302881
99724,0,9190,6846820,11212.4,6.8467195,11.212328125,30,215-132,-152.271557685,57.9800325994
99071,0,9192,11629800,16240,11.629699,16.2399707031,530,250-130,-149.331115939,57.8718526543
99308,0,9193,5950880,24124.5,5.950841,24.1244785156,50,424-99,-134.987933345,56.4689800965
100008,0,9193,5950880,24124.5,5.950841,24.1244785156,50,424-99,-134.970919281,56.5008340332
99993,0,9194,732137,4143.14,0.7321229375,4.1431210938,250,413-102,-135.841140863,56.6384678204
99047,0,9195,23101800,18933.4,23.101706,18.9333300781,31,232-131,-150.831886786,57.9187851152
99747,0,9195,23101800,18933.4,23.101706,18.9333300781,31,232-131,-150.828894897,57.951905681
98982,0,9198,18668800,16955.9,18.6689,16.9559726563,121,183-132,-154.908371319,57.9554691736
98983,0,9198,18668800,16955.9,18.6689,16.9559726563,121,183-132,-154.845629241,57.9559070304
99682,0,9198,18668800,16955.9,18.6689,16.9559726563,121,183-132,-154.90923036,57.9886233906
99732,0,9199,9697610,13660.3,9.697576,13.6603310547,31,221-132,-151.769507357,57.9721273645
99045,0,9201,25091200,20044.1,25.09103,20.044015625,31,231-131,-150.957118559,57.9218851078
99046,0,9201,25091200,20044.1,25.09103,20.044015625,31,231-131,-150.89449991,57.9203507273
99746,0,9201,25091200,20044.1,25.09103,20.044015625,31,231-131,-150.891566976,57.9534727276
